p035,"{""classname"": ""c8"", ""imgname"": ""img_30792.jpg"", ""attributes"": [{""Name"": ""Automobile"", ""Confidence"": 96.82117462158203}, {""Name"": ""Car"", ""Confidence"": 96.82117462158203}, {""Name"": ""Convertible"", ""Confidence"": 96.82117462158203}, {""Name"": ""Hot Rod"", ""Confidence"": 96.82117462158203}, {""Name"": ""Vehicle"", ""Confidence"": 96.82117462158203}, {""Name"": ""Cushion"", ""Confidence"": 88.76074981689453}, {""Name"": ""Headrest"", ""Confidence"": 88.76074981689453}, {""Name"": ""Sedan"", ""Confidence"": 51.39316940307617}], ""subject"": ""p035""}"
p035,"{""classname"": ""c8"", ""imgname"": ""img_23365.jpg"", ""attributes"": [{""Name"": ""People"", ""Confidence"": 98.61841583251953}, {""Name"": ""Person"", ""Confidence"": 98.61846923828125}, {""Name"": ""Human"", ""Confidence"": 98.52403259277344}, {""Name"": ""Automobile"", ""Confidence"": 90.33343505859375}, {""Name"": ""Car"", ""Confidence"": 90.33343505859375}, {""Name"": ""Vehicle"", ""Confidence"": 90.33343505859375}, {""Name"": ""Driving"", ""Confidence"": 61.343074798583984}, {""Name"": ""Cushion"", ""Confidence"": 56.7493896484375}, {""Name"": ""Headrest"", ""Confidence"": 56.7493896484375}, {""Name"": ""Convertible"", ""Confidence"": 53.688655853271484}, {""Name"": ""Hot Rod"", ""Confidence"": 53.688655853271484}, {""Name"": ""Suv"", ""Confidence"": 51.05699920654297}, {""Name"": ""Sedan"", ""Confidence"": 50.70816421508789}], ""subject"": ""p035""}"
p035,"{""classname"": ""c8"", ""imgname"": ""img_64415.jpg"", ""attributes"": [{""Name"": ""People"", ""Confidence"": 98.87873840332031}, {""Name"": ""Person"", ""Confidence"": 98.8787612915039}, {""Name"": ""Human"", ""Confidence"": 98.82461547851562}, {""Name"": ""Car"", ""Confidence"": 95.52452087402344}, {""Name"": ""Driving"", ""Confidence"": 95.52452087402344}, {""Name"": ""Cushion"", ""Confidence"": 86.61601257324219}, {""Name"": ""Headrest"", ""Confidence"": 86.61601257324219}], ""subject"": ""p035""}"
p035,"{""classname"": ""c8"", ""imgname"": ""img_34176.jpg"", ""attributes"": [{""Name"": ""Cushion"", ""Confidence"": 75.13453674316406}, {""Name"": ""Headrest"", ""Confidence"": 75.13453674316406}, {""Name"": ""Automobile"", ""Confidence"": 70.09258270263672}, {""Name"": ""Car"", ""Confidence"": 70.09258270263672}, {""Name"": ""Convertible"", ""Confidence"": 70.09258270263672}, {""Name"": ""Hot Rod"", ""Confidence"": 70.09258270263672}, {""Name"": ""Vehicle"", ""Confidence"": 70.09258270263672}, {""Name"": ""Van"", ""Confidence"": 60.10560989379883}, {""Name"": ""Sedan"", ""Confidence"": 58.28262710571289}, {""Name"": ""Suv"", ""Confidence"": 52.75121307373047}, {""Name"": ""Bumper"", ""Confidence"": 50.601776123046875}, {""Name"": ""Antique Car"", ""Confidence"": 50.530879974365234}], ""subject"": ""p035""}"
p035,"{""classname"": ""c8"", ""imgname"": ""img_32172.jpg"", ""attributes"": [{""Name"": ""People"", ""Confidence"": 98.75196075439453}, {""Name"": ""Person"", ""Confidence"": 98.75199890136719}, {""Name"": ""Human"", ""Confidence"": 98.6789321899414}, {""Name"": ""Car"", ""Confidence"": 84.2188491821289}, {""Name"": ""Driving"", ""Confidence"": 84.2188491821289}, {""Name"": ""Cushion"", ""Confidence"": 79.72581481933594}, {""Name"": ""Headrest"", ""Confidence"": 79.72581481933594}, {""Name"": ""Automobile"", ""Confidence"": 79.19475555419922}, {""Name"": ""Convertible"", ""Confidence"": 79.19475555419922}, {""Name"": ""Hot Rod"", ""Confidence"": 79.19475555419922}, {""Name"": ""Vehicle"", ""Confidence"": 79.19475555419922}, {""Name"": ""Face"", ""Confidence"": 59.42884063720703}, {""Name"": ""Selfie"", ""Confidence"": 59.42884063720703}, {""Name"": ""Finger"", ""Confidence"": 53.70091247558594}, {""Name"": ""Suv"", ""Confidence"": 50.61894226074219}], ""subject"": ""p035""}"
p035,"{""classname"": ""c8"", ""imgname"": ""img_74129.jpg"", ""attributes"": [{""Name"": ""People"", ""Confidence"": 98.8447494506836}, {""Name"": ""Person"", ""Confidence"": 98.84478759765625}, {""Name"": ""Human"", ""Confidence"": 98.78571319580078}, {""Name"": ""Car"", ""Confidence"": 83.08714294433594}, {""Name"": ""Driving"", ""Confidence"": 83.08714294433594}, {""Name"": ""Automobile"", ""Confidence"": 74.5589599609375}, {""Name"": ""Convertible"", ""Confidence"": 74.5589599609375}, {""Name"": ""Hot Rod"", ""Confidence"": 74.5589599609375}, {""Name"": ""Vehicle"", ""Confidence"": 74.5589599609375}, {""Name"": ""Cushion"", ""Confidence"": 60.25666427612305}, {""Name"": ""Headrest"", ""Confidence"": 60.25666427612305}], ""subject"": ""p035""}"
p035,"{""classname"": ""c8"", ""imgname"": ""img_73393.jpg"", ""attributes"": [{""Name"": ""Cushion"", ""Confidence"": 89.6618423461914}, {""Name"": ""Headrest"", ""Confidence"": 89.6618423461914}, {""Name"": ""Car"", ""Confidence"": 70.09099578857422}, {""Name"": ""Driving"", ""Confidence"": 70.09099578857422}, {""Name"": ""Automobile"", ""Confidence"": 52.89582061767578}, {""Name"": ""Vehicle"", ""Confidence"": 52.89582061767578}], ""subject"": ""p035""}"
p035,"{""classname"": ""c8"", ""imgname"": ""img_47790.jpg"", ""attributes"": [{""Name"": ""People"", ""Confidence"": 98.92105865478516}, {""Name"": ""Person"", ""Confidence"": 98.92108154296875}, {""Name"": ""Human"", ""Confidence"": 98.87294006347656}, {""Name"": ""Car"", ""Confidence"": 95.8215103149414}, {""Name"": ""Driving"", ""Confidence"": 95.8215103149414}, {""Name"": ""Cushion"", ""Confidence"": 68.51624298095703}, {""Name"": ""Headrest"", ""Confidence"": 68.51624298095703}], ""subject"": ""p035""}"
p035,"{""classname"": ""c8"", ""imgname"": ""img_89347.jpg"", ""attributes"": [{""Name"": ""People"", ""Confidence"": 99.04188537597656}, {""Name"": ""Person"", ""Confidence"": 99.04190063476562}, {""Name"": ""Human"", ""Confidence"": 99.00992584228516}, {""Name"": ""Cell Phone"", ""Confidence"": 97.92108917236328}], ""subject"": ""p035""}"
p035,"{""classname"": ""c8"", ""imgname"": ""img_81654.jpg"", ""attributes"": [{""Name"": ""People"", ""Confidence"": 98.87596130371094}, {""Name"": ""Person"", ""Confidence"": 98.87598419189453}, {""Name"": ""Human"", ""Confidence"": 98.82144927978516}, {""Name"": ""Car"", ""Confidence"": 56.23485565185547}, {""Name"": ""Driving"", ""Confidence"": 56.23485565185547}, {""Name"": ""Baby"", ""Confidence"": 50.80703353881836}, {""Name"": ""Child"", ""Confidence"": 50.80703353881836}, {""Name"": ""Kid"", ""Confidence"": 50.80703353881836}, {""Name"": ""Face"", ""Confidence"": 50.68608093261719}, {""Name"": ""Selfie"", ""Confidence"": 50.68608093261719}, {""Name"": ""Head"", ""Confidence"": 50.55061721801758}, {""Name"": ""Portrait"", ""Confidence"": 50.55061721801758}], ""subject"": ""p035""}"
